Sr. No.,DC No.,DC Date,Branch,BCCD Name,Product Description,Product Sr. No.,Date of Purchase,Complaint No.,Part Code,Defect,Visiting Tech Name,Mfg Month/Year,Repair Date,"Defect Age (Years, Months, Days)",PCB Sr. No.,RF Observation,Testing,Failure,Analysis,Component Consumption,Status,Send Date,Engg. Name,Tag Entry By,Consumption Entry
1346,RC2527000784,,PATAN ,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304012527640,21/06/2025,2502504144,971039,Dead,RAJU KR ,2025-01-01 00:00:00,2025-08-11 00:00:00,"0 years, 7 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,AD,NileshK,AmitG
1457,RC2527000784,,BBSR,WESTERN SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304102316378,2024-10-10 00:00:00,BHAR1082502423310,971039,NA ,MANOJ KUMAR ,2025-01-01 00:00:00,2025-08-11 00:00:00,"0 years, 7 months",NA,NA,Fail,Not Working,R2 FAULTY,R2,OK,,AD,NileshK,AmitG
1510,RC2527000784,,NA   ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,NA  ,2025-10-01 00:00:00,2859566,971039,Dead,NA ,2025-05-01 00:00:00,2025-12-11 00:00:00,"0 years, 7 months",NA,NA,Fail,Not Working,EC1/EC2/IC1 FAULTY,EC1/EC2/IC1,OK,,SW,NileshK,AmitG
22,RC2527000784,,LUCKNOW,PRAYAG ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304122495371,22/02/2025,GORR21082503083834,971039,NOT WORKING,DEEPAK,2025-06-01 00:00:00,2025-12-11 00:00:00,"0 years, 6 months",NA,NA,Fail,Not Working,VR2 FAULTY,VR2,OK,,VS,NileshK,AmitG
159,RC2527000784,,VARANASI,COMPUTECH,MAIN PCB IRX 220F INFRARED COOKTOP,N304012534421,NA,VARI08092503228555,971039,Dead,KISHAN,2025-02-01 00:00:00,2025-08-11 00:00:00,"0 years, 6 months",NA,NA,Fail,Not Working,EC1/EC2 FAULTY,EC1/EC2,OK,,SW,NileshK,AmitG
378,RC2527000784,,NA  ,RAJ ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304012538204,14/05/2024,RANI01072502417098,971039,Dead,AKASH ,2025-05-01 00:00:00,17-11-2025,"0 years, 6 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,VS,NileshK,AmitG
447,RC2527000784,,VARANASI,COMPUTECH,MAIN PCB IRX 220F INFRARED COOKTOP,NA,2025-12-07 00:00:00,VARI12072502730328,971039,Dead,PAWAN MAURYA ,2025-02-01 00:00:00,2025-08-11 00:00:00,"0 years, 6 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,AD,NileshK,AmitG
554,RC2527000784,,LUCKNOW,CHITRA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N30402252574,NA,LUCW02002502931336,971039,NOT WORKING,PRAVEEN TIWARI ,2025-06-01 00:00:00,2025-12-11 00:00:00,"0 years, 6 months",NA,NA,Fail,Not Working,BZ FAULTY,BZ,OK,,SW,NileshK,AmitG
791,RC2527000784,,LUCKNOW,CHITRA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304012541212,NA,LUCW14082503024164,971039,NOT WORKING,PRAVEEN TIWARI ,2025-06-01 00:00:00,2025-12-11 00:00:00,"0 years, 6 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,SW,NileshK,AmitG
1271,RC2527000784,,INDORE,MPE,MAIN PCB IRX 220F INFRARED COOKTOP,N304022560269,2025-05-03 00:00:00,2412065,971039,Dead,DEEPAK ,2025-02-01 00:00:00,2025-08-11 00:00:00,"0 years, 6 months",NA,NA,Fail,Not Working,EC1/IC1 FAULTY,EC1/IC1,OK,,AD,NileshK,AmitG
1351,RC2527000784,,KOLKATA,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304022527122,16/07/2025,2854481,971039,NOT WORKING,NA ,2025-02-01 00:00:00,2025-08-11 00:00:00,"0 years, 6 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,AD,NileshK,AmitG
1368,RC2527000784,,PATAN ,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N30402252509,21/06/2025,NA ,971039,Dead,RAJU KR ,2025-05-01 00:00:00,2025-11-08 00:00:00,"0 years, 6 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,AD,NileshK,AmitG
1401,RC2527000784,,NAGPUR,GAJANAN ELECTRICAL SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304102415286,NA,NAGR04062502328569,971039,Dead,DNYANESHWAR ,2025-02-01 00:00:00,2025-08-11 00:00:00,"0 years, 6 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,AD,NileshK,AmitG
1418,RC2527000784,,PATAN ,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304112446147,19/02/2025,2502494286,971039,Dead,RAVI KR ,2025-02-01 00:00:00,2025-08-11 00:00:00,"0 years, 6 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,AD,NileshK,AmitG
1425,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,3069774,971039,Dead,NA ,2025-07-01 00:00:00,2026-01-06 00:00:00,"0 years, 6 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
240,RC2527000784,,NAGAPUR,THREE SIGMA,MAIN PCB IRX 220F INFRARED COOKTOP,N304102410775,NA,BARY03082502934360,971039,Dead,SHARIQ,2025-06-01 00:00:00,15-11-2025,"0 years, 5 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
512,RC2527000784,,PATNA ,NRS SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N30409241606,18/03/2025,RANI28072502888063,971039,NOT WORKING,NA ,2025-03-01 00:00:00,2025-08-11 00:00:00,"0 years, 5 months",NA,NA,Fail,Not Working,VR1/VR2/IC1/EC1 FAULTY,VR1/VR2/IC1/EC1,OK,,AD,NileshK,AmitG
540,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304012527787,22/04/2025,NA ,971039,Dead,NA,2025-03-01 00:00:00,2025-08-11 00:00:00,"0 years, 5 months",NA,NA,Fail,Not Working,IC1/EC1 FAULTY,IC1/EC1,OK,,AD,NileshK,AmitG
1450,RC2527000784,,PATNA,JHILIK ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304112439048,26/02/2025,2413901,971039,Dead,NA ,2025-05-01 00:00:00,2025-10-12 00:00:00,"0 years, 5 months",NA,NA,Fail,Not Working,IC1/Z1 FAULTY,IC1/Z1,OK,,SW,NileshK,AmitG
225,RC2527000784,,LUCKNOW,SHIVA ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304012542584,NA,LUCW31082503165188,971039,NOT WORKING,AJAY BAJPAY ,2024-10-01 00:00:00,2025-02-12 00:00:00,"0 years, 4 months",NA,NA,Fail,Not Working,EC1/Z1 FAULTY,EC1/Z1,OK,,SW,NileshK,AmitG
301,RC2527000784,,GORAKHPUR,MAZZ ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304102546031,17/10/2024,GORR200525421760,971039,NOT WORKING,RAHUL ,2025-04-01 00:00:00,2025-08-11 00:00:00,"0 years, 4 months",NA,NA,Fail,Not Working,PCB_LUG/R1/CX1/C1/EC2/EC3/EC4/BZ/EC5/EC1/L1 FAULTY,PCB_LUG/R1/CX1/C1/EC2/EC3/EC4/BZ/EC5/EC1/L1,OK,,AD,NileshK,AmitG
382,RC2527000784,,NA  ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,N304112431306,28/01/2025,2891862,971039,Dead,NA,2025-05-01 00:00:00,2025-08-11 00:00:00,"0 years, 3 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,AD,NileshK,AmitG
384,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304032997116,29/10/2024,NA,971039,Dead,NA,2025-05-01 00:00:00,2025-08-11 00:00:00,"0 years, 3 months",NA,NA,Fail,Not Working,EC3/IC1/R1 FAULTY,EC3/IC1/R1,OK,,AD,NileshK,AmitG
1244,RC2527000784,,NA ,BHUBANESHWAR ELECTRO TRADERS ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,20/05/2025,250931316,971039,NA ,PRATAP RAUT,2025-05-01 00:00:00,2025-08-11 00:00:00,"0 years, 3 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,AD,NileshK,AmitG
223,RC2527000784,,KUSHINAGAR,AYANSHI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304022524381,NA,GORR160825030347613,971039,Dead,AKHILESH YADAV ,2025-06-01 00:00:00,2025-08-11 00:00:00,"0 years, 2 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,AD,NileshK,AmitG
1264,RC2527000784,,THANE,ROYAL SERVICES,MAIN PCB IRX 220F INFRARED COOKTOP,N3041224087862,2025-08-07 00:00:00,3093014,971039,Dead,PARVEZ,2024-12-01 00:00:00,2025-02-12 00:00:00,"0 years, 2 months",NA,NA,Fail,Not Working,EC1/R2 FAULTY,EC1/R2,OK,,SW,NileshK,AmitG
5,RC2527000784,,LUCKNOW,KUSHAL Agency,MAIN PCB IRX 220F INFRARED COOKTOP,N304112444365,NA,LUCW17072502786421,971039,NOT WORKING,JAI PRAKASH ,2024-12-01 00:00:00,17-11-2025,"0 years, 11 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,VS,NileshK,AmitG
19,RC2527000784,,LKO,SP ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304112449362,14/01/2025,VARI27082502132926,971039,NOT WORKING,GHANSHYAM,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,VR2 FAULTY,VR2,OK,,VS,NileshK,AmitG
33,RC2527000784,,GORAKHPUR,MAZZ ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122476810,2024-10-12 00:00:00,GORR20052502181311,971039,NOT WORKING,RADHE,2025-01-04 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,IC1/TR1/U1/R6/R7/R2 FAULTY,IC1/TR1/U1/R6/R7/R2,OK,,SW,NileshK,AmitG
53,RC2527000784,,NA  ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA,NA,971039,NA,NA,2025-02-01 00:00:00,2026-01-06 00:00:00,"0 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
58,RC2527000784,,NA  ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,2502353063,971039,NA ,NA,2024-12-01 00:00:00,14-11-2025,"0 years, 11 months",NA,NA,Fail,Not Working,VR1 FAULTY,VR1,OK,,SW,NileshK,AmitG
85,RC2527000784,,KANPUR,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304012553738,NA,KANR24082503104008,971039,Dead,RAM KISHAN GUPTA ,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,VS,NileshK,AmitG
90,RC2527000784,,LUCKNOW,CHITRA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N30412249982,NA,LUCW29082503149267,971039,NOT WORKING,KALYAN,2025-01-05 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
95,RC2527000784,,LUCKNOW,CHITRA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304102422659,2025-09-05 00:00:00,LUCW0509253208881,971039,NOT WORKING,GULAM,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC3/R1 FAULTY,EC3/R1,OK,,SW,NileshK,AmitG
104,RC2527000784,,NA  ,ARPIT ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2025-01-07 00:00:00,2026-01-06 00:00:00,"0 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
106,RC2527000784,,LUCKNOW,SHIVA ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304022569402,NA,LUCW27082503134710,971039,NOT WORKING,SAFI AHMAD,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,SW,NileshK,AmitG
107,RC2527000784,,LUCKNOW,KUSHAL Agency,MAIN PCB IRX 220F INFRARED COOKTOP,N304112454349,NA,LUCW29082503146032,971039,NOT WORKING,ARUN KUMAR ,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
124,RC2527000784,,LUCKNOW,CHITRA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122476113,2025-09-10 00:00:00,LUCW1092503252995,971039,NOT WORKING,RAHUL,2025-01-07 00:00:00,2026-01-06 00:00:00,"0 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
127,RC2527000784,,KUSHINAGAR,AYANSHI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304012536125,NA,GORR20082503067122,971039,Dead,NA,2025-01-02 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,IC1/F1/R2 FAULTY,IC1/F1/R2,OK,,AD,NileshK,AmitG
152,RC2527000784,,LUCKNOW,SS APPLIANCES,MAIN PCB IRX 220F INFRARED COOKTOP,N30412245123,NA,GORR03121048,971039,Dead,SURAJ TIWARI,2025-01-03 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,IC1/TR1/U1/R6/R7/R2 FAULTY,IC1/TR1/U1/R6/R7/R2,OK,,SW,NileshK,AmitG
154,RC2527000784,,GORAKHPUR,MAZZ ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304012546062,2025-10-10 00:00:00,GORR210525021768101,971039,NOT WORKING,SRWAN,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
191,RC2527000784,,LUCKNOW,KUSHAL Agency,MAIN PCB IRX 220F INFRARED COOKTOP,N304122405138,NA,LUCW01092503172710,971039,NOT WORKING,JAY PRAKASH ,2025-01-07 00:00:00,2026-01-06 00:00:00,"0 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
238,RC2527000784,,BAREILLY,THREE SIGMA,MAIN PCB IRX 220F INFRARED COOKTOP,N304122467498,NA,BARY02082502925771,971039,Dead,SHARAFAT ,2024-11-01 00:00:00,2025-10-12 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,IC1/TR1/U1/R6/R7/R2 FAULTY,IC1/TR1/U1/R6/R7/R2,OK,,SW,NileshK,AmitG
282,RC2527000784,,LUCKNOW,SK ELECTRICALS,MAIN PCB IRX 220F INFRARED COOKTOP,NA,2025-02-03 00:00:00,VARI4034094064,971039,Dead,NA,2025-01-07 00:00:00,2026-01-06 00:00:00,"0 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
331,RC2527000784,,NA  ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,SW,NileshK,AmitG
336,RC2527000784,,LUCKNOW,MANOJ ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304062565026,22/08/2025,LUCW22825030390086,971039,Dead,IMRAN,2025-01-03 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,SW,NileshK,AmitG
446,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-09-01 00:00:00,2025-08-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,IC1/EC1/VR1/VR2/F1 FAULTY,IC1/EC1/VR1/VR2/F1,OK,,AD,NileshK,AmitG
475,RC2527000784,,NA  ,SHIVAM ELECTRICALS,MAIN PCB IRX 220F INFRARED COOKTOP,N30408249555,NA,2970913,971039,NOT WORKING,OMPRAKASH ,2025-01-07 00:00:00,2026-01-06 00:00:00,"0 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
552,RC2527000784,,LUCKNOW,SK ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122477201,2025-02-12 00:00:00,VARI170725027290311,971039,Dead,AJAY ,2025-01-02 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,SW,NileshK,AmitG
559,RC2527000784,,LUCKNOW,CHITRA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304012455550,NA,LUCW03082502938249,971039,NOT WORKING,ASHISH SHUKLA ,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC2/R1 FAULTY,EC2/R1,OK,,SW,NileshK,AmitG
564,RC2527000784,,PATNA,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA,RANI31072502910034,971039,Dead,SAJID ,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1/R1 FAULTY,EC1/R1,OK,,SW,NileshK,AmitG
565,RC2527000784,,RANCHI,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,N304022592568,2025-06-06 00:00:00,RANI11062502346638,971039,Dead,NA,2025-01-03 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,SW,NileshK,AmitG
605,RC2527000784,,INDORE,MAA PITAMBRA ENTERPRISE,MAIN PCB IRX 220F INFRARED COOKTOP,N3041224108,22/04/2025,2534370,971039,Dead,BALRAM ,2025-01-03 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,VR1/VR2/EC1 FAULTY,VR1/VR2/EC1,OK,,SW,NileshK,AmitG
646,RC2527000784,,NA  ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA,NA,971039,NA,NA,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
654,RC2527000784,,LUCKNOW,PRAYAG ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304112434604,2025-08-01 00:00:00,VARI28072502881386,971039,NOT WORKING,DINESH,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,SW,NileshK,AmitG
663,RC2527000784,,PATNA,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N30402A2587322,25/05/2025,2502532846,971039,NA,NA,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1/IC1 FAULTY,EC1/IC1,OK,,SW,NileshK,AmitG
686,RC2527000784,,RAIPUR,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304022526472,NA ,RAIR21062502505286,971039,NA,MANISH ,2025-02-01 00:00:00,2026-01-06 00:00:00,"0 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
714,RC2527000784,,NA  ,SANJEEVANI ELECTRICALS,MAIN PCB IRX 220F INFRARED COOKTOP,N304012529001,NA,2733458,971039,NA,NA,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC5/EC2/EC3 FAULTY,EC5/EC2/EC3,OK,,SW,NileshK,AmitG
717,RC2527000784,,PATNA,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304012541921,28/02/2025,2606877,971039,Dead,SOURABH,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,IC1/EC4/EC3/Q1 FAULTY,IC1/EC4/EC3/Q1,OK,,SW,NileshK,AmitG
721,RC2527000784,,BBSR,WESTERN SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304102316452,21/12/2024,NA,971039,NA,KISHOR KUMAR,2025-01-03 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1/VR1/VR2 FAULTY,EC1/VR1/VR2,OK,,SW,NileshK,AmitG
736,RC2527000784,,PATNA,NA,MAIN PCB IRX 220F INFRARED COOKTOP,N304112432148,25/05/2025,2906463,971039,Dead,NA,2025-01-02 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,VR1/VR2/CX1/EC1/D1 FAULTY,VR1/VR2/CX1/EC1/D1,OK,,SW,NileshK,AmitG
742,RC2527000784,,RAIPUR,PRABHAT ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304122497329,2025-05-04 00:00:00,RAIR04062502330134,971039,Dead,SANTOSH,2025-01-02 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,SW,NileshK,AmitG
772,RC2527000784,,JABALPUR,PAWAR TRADERS,MAIN PCB IRX 220F INFRARED COOKTOP,N304012462998,2024-08-06 00:00:00,NA ,971039,NOT WORKING,KALIRAM YADAV ,2025-01-03 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1/D1/R1 FAULTY,EC1/D1/R1,OK,,SW,NileshK,AmitG
795,RC2527000784,,INDORE,KUMAR HOME ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,27062502571632,971039,NA,ANURAG ,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1/BZ/R1/EC5 FAULTY,EC1/BZ/R1/EC5,OK,,SW,NileshK,AmitG
805,RC2527000784,,LUCKNOW,SA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122496066,NA,LUCW15072502769680,971039,Dead,NA ,2024-12-01 00:00:00,17-11-2025,"0 years, 11 months",NA,NA,Fail,Not Working,BZ/R1/EC1 FAULTY,BZ/R1/EC1,OK,,SW,NileshK,AmitG
819,RC2527000784,,KANPUR,AL SHABAB ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122411244,16/01/2025,KANR12072502738120,971039,NOT WORKING,ARIF ALI ,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
824,RC2527000784,,NA  ,RAJ ELECTRICAL WORKS,MAIN PCB IRX 220F INFRARED COOKTOP,N3040225068335,2025-07-04 00:00:00,RANI1907250811536,971039,NA ,AKASH ,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
826,RC2527000784,,VARANASI,SS TELECOM,MAIN PCB IRX 220F INFRARED COOKTOP,N304112451179,NA  ,2924182,971039,NOT WORKING,RAJEEV,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC2 FAULTY,EC2,OK,,VS,NileshK,AmitG
846,RC2527000784,,RANCHI,NK ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304102414742,27/11/2024,RAN102062502308004,971039,Dead,NA,2025-02-01 00:00:00,2026-01-06 00:00:00,"0 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
887,RC2527000784,,NA  ,TARA MAA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,Dead,NA,2025-02-01 00:00:00,2026-01-06 00:00:00,"0 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
910,RC2527000784,,PATAN,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304022572706,30/07/2025,2502988027,971039,NOT WORKING,HITESH ,2025-01-07 00:00:00,2026-01-06 00:00:00,"0 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
926,RC2527000784,,NAGPUR,GAJANAN ELECTRICAL SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304072453887,22/08/2024,NAGR22052502194969,971039,Dead,DNYANESHWAR ,2024-12-01 00:00:00,15-11-2025,"0 years, 11 months",NA,NA,Fail,Not Working,VR1/VR2 FAULTY,VR1/VR2,OK,,SW,NileshK,AmitG
934,RC2527000784,,JABALPUR,PAWAR TRADERS,MAIN PCB IRX 220F INFRARED COOKTOP,N304022555416,2025-09-07 00:00:00,JABR12072502729308,971039,NA ,MAHADEV PARADKAR ,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
957,RC2527000784,,PATNA,TRILOKI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,MUZR18062502473865,971039,NA,RAKESH KUMAR ,2025-02-01 00:00:00,2026-01-06 00:00:00,"0 years, 11 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
1003,RC2527000784,,PATNA,CHANDA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304022530690,22/06/2025,2538477,971039,Dead,NA,2025-01-01 00:00:00,2025-12-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,R1 FAULTY,R1,OK,,SW,NileshK,AmitG
1007,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304012472591,2025-05-01 00:00:00,2752397,971039,NA,NA,2024-12-01 00:00:00,2025-11-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,VS,NileshK,AmitG
1014,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA ,NA,971039,NA,NA,2024-12-01 00:00:00,2025-11-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1/VR1/VR2 FAULTY,EC1/VR1/VR2,OK,,VS,NileshK,AmitG
1045,RC2527000784,,PATNA,NANDINI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122407860,2025-02-06 00:00:00,2502399539,971039,NA,NITESH KUMAR ,2024-12-01 00:00:00,2025-11-11 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,VS,NileshK,AmitG
1060,RC2527000784,,PATAN,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N3040125279156,2025-07-06 00:00:00,25024452314,971039,Dead,RAVI KR ,2024-12-01 00:00:00,2025-11-12 00:00:00,"0 years, 11 months",NA,NA,Fail,Not Working,R2 FAULTY,R2,OK,,SW,NileshK,AmitG
