Sr. No.,DC No.,DC Date,Branch,BCCD Name,Product Description,Product Sr. No.,Date of Purchase,Complaint No.,Part Code,Defect,Visiting Tech Name,Mfg Month/Year,Repair Date,"Defect Age (Years, Months, Days)",PCB Sr. No.,RF Observation,Testing,Failure,Analysis,Component Consumption,Status,Send Date,Engg. Name,Tag Entry By,Consumption Entry
748,RC2527000784,,RANCHI,N.K ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092449048,21/11/2024,RAN1070772562680792,974290,Dead,NA,45200,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
749,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45170,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
750,RC2527000784,,INDORE,V.K ,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X999112226661,23/07/2025,2502839534,974290,Dead,NA ,45597,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S2/S5/S6/S3/LED FAULTY,S2/S5/S6/S3/LED,OK,,SP,RevatiJ,AmitG
751,RC2527000784,,INDORE,NANDANI ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022335590,45359,2502122438-1,974290,NA,NA,45597,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
752,RC2527000784,,KOLKATA,MAA SARADA ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2011023212,15/08/2024,KO1218072502796316,974290,NOT WORKING,B MONDAL,45566,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S3/LED FAULTY,S3/LED,OK,,SP,RevatiJ,AmitG
753,RC2527000784,,NA,SHIVAM ELECTRICALS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X9990226848,NA,2813040,974290,Dead,NA,44774,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/LED FAULTY,S1/LED,OK,,SP,RevatiJ,AmitG
754,RC2527000784,,PATNA,JHILIK ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201032421012,26/04/2025,2740689-1,974290,Dead,NA,45323,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S4/S6/S10/S13 FAULTY,S1/S2/S4/S6/S10/S13,OK,,SP,RevatiJ,AmitG
755,RC2527000784,,NA,SHIV SHAKTI ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062430882,28/08/2024,NA,974290,NA,NA,45597,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
756,RC2527000784,,INDORE,PRACHI ELECTRONICS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022345978,45363,INDE220725028331968-1,974290,Dead,AMIT,45444,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S7/S11/S13 FAULTY,S7/S11/S13,OK,,SP,RevatiJ,AmitG
757,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45566,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
758,RC2527000784,,JABALPUR,SALDON ELECTRONICS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X999102216920,24/10/2024,JABR30072502905641,974290,Dead,ASAD ALI,45505,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
759,RC2527000784,,KOLKATA,G.S SERVICES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082376494,45543,2823698,974290,NOT WORKING,NA,45474,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S10/S11/S12/LED FAULTY,S1/S9/S10/S11/S12/LED,OK,,SP,RevatiJ,AmitG
760,RC2527000784,,SATNA,GULSHAN EANTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082321034,25/02/2024,02707747-1,974290,Dead,DEEPAK ,45536,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
761,RC2527000784,,SAMADHIIYALAA,ARIHANT ELECTRIC,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201032574250,25/04/2025,AHMD22082503093395-1,974290,NOT WORKING,AKIL GAFARBHAI MAHIDA,45505,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S3/LED FAULTY,S3/LED,OK,,SP,RevatiJ,AmitG
762,RC2527000784,,BBSR,WEISTRAN SARVICE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082445983,26/02/2025,BHVR07072502680173-1,974290,Dead,SOMNNATH ,45505,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
763,RC2527000784,,KOLKATA,AHAN ELECTRICALS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45170,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
764,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102218533,20/12/2024,KOLA18072502810702,974290,NOT WORKING,NA,44835,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
765,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,B2010324017178,NA,2654990,974290,NA,SAMIR,45170,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
766,RC2527000784,,BBSR,WEISTRAN SARVICE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072437696,21/12/2024,BHUR03072502635335-1,974290,Dead,KISHORKUMAR KAMPA,45505,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
767,RC2527000784,,SILIGURI,SERVICE PLUS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2011222024283,15/08/2024,SILD050725026645931,974290,Dead,SADIKUL,44866,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
768,RC2527000784,,BBSR,SAI SERVICE CENTER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092211346,26/11/2024,BHUR12072502737383-1,974290,NOT WORKING,ANIL ,45658,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
769,RC2527000784,,KOLKATA,MAA SARADA ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102410659,45966,K01219072502808852,974290,NOT WORKING,B MONDAL,45505,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
770,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45170,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
771,RC2527000784,,KOLKATA,HCP,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122310568,17/09/2024,2719203,974290,NOT WORKING,NA,45261,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
772,RC2527000784,,INDORE,GULSHAN EANTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010723037617,31/10/2024,02889573-2,974290,Dead,ARAMAN KHAN,44927,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
773,RC2527000784,,RANCHI,N.K ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082373915,45574,RAN121672502820721-1,974290,Dead,NA,45139,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
774,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010622566589,20/07/2019,2502938446-2,974290,NA,NA,44927,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
775,RC2527000784,,KOLKATA,APPLI CARE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201032417154,NA,2743367,974290,Dead,NA,45505,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
776,RC2527000784,,KOLKATA,APPLI CARE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092393068,06/082024,2949901,974290,NOT WORKING,AMIT KUMAR,45170,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
777,RC2527000784,,NA,KUNDU ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082445749,25/01/2025,2767530,974290,NOT WORKING,SOURAV ,45505,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
778,RC2527000784,,AGRA,A2Z ENGINEERING,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072442026,NA,AGRA10082502987363,974290,Dead,RUPENDRA,45139,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
779,RC2527000784,,RANCHI,SOLUTION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201112362491,17/11/2024,RANI11072502719859-1,974290,NOT WORKING,NA,45108,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
780,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201032420262,45575,250818055-1,974290,Dead,NA,44927,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
781,RC2527000784,,INDORE,NANDITA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062313756,18/11/2024,2502997989-4,974290,Dead,NA,45505,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
782,RC2527000784,,KOLKATA,MAA SARADA ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082445882,45664,K01203082502934184,974290,NOT WORKING,NA,NA,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
783,RC2527000784,,KOLKATA,GSS SERVICE POINT,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20110233022,45576,K02215072502768050-1,974290,NA,AMIT,NA,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
784,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45323,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
785,RC2527000784,,INDORE,SHREE SAI CENTER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,2503053028,974290,Dead,NA,45323,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S2/S5/S6/S3/LED FAULTY,S2/S5/S6/S3/LED,OK,,SP,RevatiJ,AmitG
786,RC2527000784,,KOTA,R.D. ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X999022344440,28/07/2024,2590838-1,974290,NOT WORKING,NA,NA,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
787,RC2527000784,,DELHI,KANISHKA ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062437222,NA,DEI115082503029726-1,974290,Dead,NA,NA,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S3/LED FAULTY,S3/LED,OK,,SP,RevatiJ,AmitG
788,RC2527000784,,KOTA,R.D. ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X999072347837,45779,2998636-1,974290,NOT WORKING,BANTI ,NA,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/LED FAULTY,S1/LED,OK,,SP,RevatiJ,AmitG
789,RC2527000784,,BALASORE,UTKAL SERVICE CENTER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102217914,26/01/2025,CUTK19072502809458,974290,Dead,NA,44835,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S4/S6/S10/S13 FAULTY,S1/S2/S4/S6/S10/S13,OK,,SP,RevatiJ,AmitG
790,RC2527000784,,RANCHI,N.K ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022412485,21/07/2025,RAN121072502826759-1,974290,Dead,NA,45474,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
791,RC2527000784,,KOLKATA,DOINANDIN,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022416672,NA,2892930,974290,NOT WORKING,RAJU,45323,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
792,RC2527000784,,PATNA,JHILIK ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092451755,45547,2653427-1,974290,Dead,NA,45597,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
793,RC2527000784,,RANCHI,N.K ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022415474,45333,RAN11006250238911-1,974290,Dead,NA,NA,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
794,RC2527000784,,NA1,RELIABLE SE5RVICE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102306112,26/06/2025,KO2217072502782196,974290,NOT WORKING,KAMALPRASAD SHARMA,45200,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S10/S11/S12/LED FAULTY,S1/S9/S10/S11/S12/LED,OK,,SP,RevatiJ,AmitG
795,RC2527000784,,KOLKATA,CARE CENTER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072437817,NA,KOL211072502722529-1,974290,Dead,NA,45139,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
796,RC2527000784,,PATNA,JHILIK ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102395159,26/01/2025,2597739-1,974290,Dead,NA,45352,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S3/LED FAULTY,S3/LED,OK,,SP,RevatiJ,AmitG
797,RC2527000784,,PATNA,VINOD ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20112230209,45749,PATA28072502884698-1,974290,NOT WORKING,VINDHYANCHAL ,45597,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
798,RC2527000784,,JABALPUR,ADARSH ELECTRIC,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X999082370277,45300,JABR07082502970636-1,974290,Dead,ANSHUL PATEL,,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
799,RC2527000784,,JAMSHEDPUR,KARUNA SERVICE CENTER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072442362,NA,RAN15072502763806-1,974290,NOT WORKING,DHVNACHARYA BHAKAT,45536,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
800,RC2527000784,,JAMSHEDPUR,KARUNA SERVICE CENTER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082208158,15/10/2024,2853971-1,974290,NOT WORKING,NA,45627,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
801,RC2527000784,,KOLKATA,SIGENT SOLUTION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010224164502,NA,KOLA31052502288119-1,974290,NOT WORKING,SHIBSANKAR PALLEY,45323,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
802,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062432449,21/09/2024,2502812757,974290,NA,NA,45444,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
803,RC2527000784,,RANCHI,N.K ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20110235680,19/12/2024,RAN124672502853917,974290,NOT WORKING,NA,45597,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
804,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072442323,23/05/2025,2802347-1,974290,Dead,RAHUL,45474,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
805,RC2527000784,,INDORE,SHRI BALAJI ENTERPISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010924002635,29/10/2024,503021606-1,974290,Dead,ABHISHEK SINGH,45170,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED/LED/LED/LED/LED/LED ,OK,,SP,RevatiJ,AmitG
806,RC2527000784,,PATNA,VINOD ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092405386,30/04/2025,PATA25062502543732,974290,NOT WORKING,VINDHYA CHAL,,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
807,RC2527000784,,INDORE,SHREE SAI CENTER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092390897,NA,2503025730,974290,Dead,NA,44805,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
808,RC2527000784,,NA,ANAS ELECTRIC WORKS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102221675,28/03/205,JABR09072502703325,974290,Dead,NA,NA,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
809,RC2527000784,,NA,KUNDE ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082445751,45870,2712658-1,974290,NOT WORKING,SOHIM SHEI,45597,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
810,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20108244739,28/06/2025,2502743004-1,974290,NA,NA,45200,2025-12-13 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
